#metadataBlock	name	dataverseAlias	displayName												
	gsdFacultyName	Khamsi, James	Khamsi_James	89											
	gsdFacultyName	Kiefer, Matthew	Kiefer_Matthew	90											
	gsdFacultyName	Kirkwood, Niall	Kirkwood_Niall	91											
	gsdFacultyName	Koolhaas, Remment	Koolhaas_Remment	92											
	gsdFacultyName	Krieger, Alex	Krieger_Alex	93											
	gsdFacultyName	Kuo, Max	Kuo_Max	94											
	gsdFacultyName	La, Grace	La_Grace	95											
	gsdFacultyName	Lacaton, Anne	Lacaton_Anne	96											
	gsdFacultyName	Laszlo Tait, Rachel	Laszlo_Tait_Rachel	97											
	gsdFacultyName	Leach, Neil	Leach_Neil	98											
	gsdFacultyName	Lee, Chris	Lee_Chris	99											
	gsdFacultyName	Lee, Christopher	Lee_Christopher	100											
	gsdFacultyName	Lee, Mark	Lee_Mark	101											
	gsdFacultyName	Legendre, George L.	Legendre_George_L.	102											
	gsdFacultyName	Lehrer, Mia	Lehrer_Mia	103											
	gsdFacultyName	Liaropoulos-Legendre, George	Liaropoulos-Legendre_George	104											
	gsdFacultyName	Long, Judith	Long_Judith	105											
	gsdFacultyName	Lopez-Pineiro, Sergio	Lopez-Pineiro_Sergio	106											
	gsdFacultyName	Lott, Jonathan	Lott_Jonathan	107											
	gsdFacultyName	Madden, Kathryn	Madden_Kathryn	108											
	gsdFacultyName	Mah, David	Mah_David	109											
	gsdFacultyName	Malkawi, Ali	Malkawi_Ali	110											
	gsdFacultyName	Maltzan, Michael	Maltzan_Michael	111											
	gsdFacultyName	Manfredi, Michael	Manfredi_Michael	112											
	gsdFacultyName	Marchant, Edward	Marchant_Edward	113											
	gsdFacultyName	Mateo, Josep Lluis	Mateo_Josep_Lluis	114											
	gsdFacultyName	McCafferty, Patrick	McCafferty_Patrick	115											
	gsdFacultyName	McIntosh, Alistair	McIntosh_Alistair	116											
	gsdFacultyName	MCloskey, Karen	MCloskey_Karen	117											
	gsdFacultyName	Mehrotra, Rahul	Mehrotra_Rahul	118											
	gsdFacultyName	Menchaca, Alejandra	Menchaca_Alejandra	119											
	gsdFacultyName	Menges, Achim	Menges_Achim	120											
	gsdFacultyName	Menges, Achim	Menges_Achim	121											
	gsdFacultyName	Michalatos, Panagiotis	Michalatos_Panagiotis	122											
	gsdFacultyName	Moe, Kiel	Moe_Kiel	123											
	gsdFacultyName	Molinsky, Jennifer	Molinsky_Jennifer	124											
	gsdFacultyName	Moreno, Cristina Diaz	Moreno_Cristina_Diaz	125											
	gsdFacultyName	Mori, Toshiko	Mori_Toshiko	126											
	gsdFacultyName	Moussavi, Farshid	Moussavi_Farshid	127											
	gsdFacultyName	Mulligan, Mark	Mulligan_Mark	128											
	gsdFacultyName	Muro, Carles	Muro_Carles	129											
	gsdFacultyName	Naginski, Erika	Naginski_Erika	130											
	gsdFacultyName	Najle, Ciro	Najle_Ciro	131											
	gsdFacultyName	Nakazawa, Paul	Nakazawa_Paul	132											
	gsdFacultyName	Navarro Rios, Victor	Navarro_Rios_Victor	133											
	gsdFacultyName	Nichols, Albert	Nichols_Albert	134											
	gsdFacultyName	O'Carroll, Aisling	O_Carroll_Aisling	135											
	gsdFacultyName	O'Donnell, Sheila	O_Donnell_Sheila	136											
	gsdFacultyName	Oman, Rok	Oman_Rok	137											
	gsdFacultyName	O'Neill-Uzgiris, Kelly Ann	O_Neill-Uzgiris_Kelly_Ann	138											
	gsdFacultyName	Oppenheim, Chad	Oppenheim_Chad	139											
	gsdFacultyName	Other	Other	140											
	gsdFacultyName	Ozay, Erkin	Ozay_Erkin	141											
	gsdFacultyName	Panzano, Megan	Panzano_Megan	142											
	gsdFacultyName	Park, Peter	Park_Peter	143											
	gsdFacultyName	Parsons, Katharine	Parsons_Katharine	144											
	gsdFacultyName	Peiser, Richard	Peiser_Richard	145											
	gsdFacultyName	Petcu, Constantin	Petcu_Constantin	146											
	gsdFacultyName	Petrescu, Doina	Petrescu_Doina	147											
	gsdFacultyName	Pietrusko, Robert	Pietrusko_Robert	148											
	gsdFacultyName	Rahm, Philippe	Rahm_Philippe	149											
	gsdFacultyName	Raspall Galli, Carlos Felix	Raspall_Galli_Carlos_Felix	150											
	gsdFacultyName	Reed, Chris	Reed_Chris	151											
	gsdFacultyName	Rein-Cano, Martin	Rein-Cano_Martin	152											
	gsdFacultyName	Restrepo Ochoa, Camilo	Restrepo_Ochoa_Camilo	153											
	gsdFacultyName	Rich, Damon	Rich_Damon	154											
	gsdFacultyName	Rocker, Ingeborg	Rocker_Ingeborg	155											
	gsdFacultyName	Rojo, Marcos	Rojo_Marcos	156											
	gsdFacultyName	Rosenthal, Joyce Klein	Rosenthal_Joyce_Klein	157											
	gsdFacultyName	Rowe, Peter	Rowe_Peter	158											
	gsdFacultyName	Ryan, Thomas	Ryan_Thomas	159											
	gsdFacultyName	Samuelson, Holly	Samuelson_Holly	160											
	gsdFacultyName	Sarkis, A. Hashim	Sarkis_A._Hashim	161											
	gsdFacultyName	Schumacher, Patrik	Schumacher_Patrik	162											
	gsdFacultyName	Schwartz, Martha	Schwartz_Martha	163											
	gsdFacultyName	Scogin, Buford	Scogin_Buford	164											
	gsdFacultyName	Scogin, Mack	Scogin_Mack	165											
	gsdFacultyName	Sennett, Richard	Sennett_Richard	166											
	gsdFacultyName	Sentkiewicz, Renata	Sentkiewicz_Renata	167											
	gsdFacultyName	Shigematsu, Shohei	Shigematsu_Shohei	168											
	gsdFacultyName	Silman, Robert	Silman_Robert	169											
	gsdFacultyName	Silver, Mitchell	Silver_Mitchell	170											
	gsdFacultyName	Silvetti, Jorge	Silvetti_Jorge	171											
	gsdFacultyName	Smith, Christine	Smith_Christine	172											
	gsdFacultyName	Snyder, Susan	Snyder_Susan	173											
	gsdFacultyName	Solano, Laura	Solano_Laura	174											
	gsdFacultyName	Sorkin, Michael	Sorkin_Michael	175											
	gsdFacultyName	Spiegelman, Kathy	Spiegelman_Kathy	176											
	gsdFacultyName	Stilgoe, John	Stilgoe_John	177											
	gsdFacultyName	Stockard, James	Stockard_James	178											
	gsdFacultyName	Tato, Belinda	Tato_Belinda	179											
	gsdFacultyName	Thomas, George	Thomas_George	180											
	gsdFacultyName	Thompson, Maryann	Thompson_Maryann	181											
	gsdFacultyName	Torto, Raymond	Torto_Raymond	182											
	gsdFacultyName	Tuomey, John	Tuomey_John	183											
	gsdFacultyName	Urbanski, Matthew	Urbanski_Matthew	184											
	gsdFacultyName	Valenzuela, Luis	Valenzuela_Luis	185											
	gsdFacultyName	Vallejo, Jose Luis	Vallejo_Jose_Luis	186											
	gsdFacultyName	Van Valkenburgh, Michael	Van_Valkenburgh_Michael	187											
	gsdFacultyName	VanDerSys, Keith	VanDerSys_Keith	188											
	gsdFacultyName	Vecitis, Chad	Vecitis_Chad	189											
	gsdFacultyName	Videcnik, Spela	Videcnik_Spela	190											
	gsdFacultyName	Waldheim, Charles	Waldheim_Charles	191											
	gsdFacultyName	Wang, Bing	Wang_Bing	192											
	gsdFacultyName	Weitz, David	Weitz_David	193											
	gsdFacultyName	Wendel, Delia	Wendel_Delia	194											
	gsdFacultyName	Whittaker, Elizabeth	Whittaker_Elizabeth	195											
	gsdFacultyName	Wickersham, Jay	Wickersham_Jay	196											
	gsdFacultyName	Witt, Andrew	Witt_Andrew	197											
	gsdFacultyName	Wodiczko, Krzysztof	Wodiczko_Krzysztof	198											
	gsdFacultyName	Wood, Robert	Wood_Robert	199											
	gsdFacultyName	Wu, Cameron	Wu_Cameron	200											
	gsdFacultyName	Zickler, Todd	Zickler_Todd	201											
	gsdCoordinator	Abalos, Inaki	Abalos_Inaki	0											
	gsdCoordinator	Belanger, Pierre	Belanger_Pierre	1											
	gsdCoordinator	Correa, Felipe	Correa_Felipe	2											
	gsdCoordinator	Desimini, Jill	Desimini_Jill	3											
	gsdCoordinator	Forsyth, Ann	Forsyth_Ann	4											
	gsdCoordinator	Etzler, Danielle	Etzler_Danielle	5											
	gsdCoordinator	Gelabert-Sanchez, Ana	Gelabert-Sanchez_Ana	6											
	gsdCoordinator	Hilderbrand, Gary	Hilderbrand_Gary	7											
	gsdCoordinator	Howeler, Eric	Howeler_Eric	8											
	gsdCoordinator	Howler, Eric	Howler_Eric	9											
	gsdCoordinator	Hutton, Jane	Hutton_Jane	10											
	gsdCoordinator	Ibanez, Mariana	Ibanez_Mariana	11											
	gsdCoordinator	Idenburg, Florian	Idenburg_Florian	12											
	gsdCoordinator	La, Grace	La_Grace	13											
	gsdCoordinator	Long, Judith Grant	Long_Judith_Grant	14											
	gsdCoordinator	Moe, Kiel	Moe_Kiel	15											
	gsdCoordinator	Muro, Carles	Muro_Carles	16											
	gsdCoordinator	Wu, Cameron	Wu_Cameron	17											
	gsdCoordinator	Other	Other	18											
	gsdStudentProgram	DDes	DDes	0											
	gsdStudentProgram	MArch I	MArch_I	1											
	gsdStudentProgram	MArch II	MArch_II	2											
	gsdStudentProgram	MAUD or MLAUD	MAUD_or_MLAUD	3											
	gsdStudentProgram	MDes	MDes	4											
	gsdStudentProgram	MLA I	MLA_I	5											
	gsdStudentProgram	MLA I AP	MLA_I_AP	6											
	gsdStudentProgram	MLA II	MLA_II	7											
	gsdStudentProgram	MUD	MUD	8											
	gsdStudentProgram	MUP	MUP	9											
	gsdStudentProgram	MUP/MArch	MUP_MArch	10											
	gsdStudentProgram	MUP/MAUD or MLAUD	MUP_MAUD_or_MLAUD	11											
	gsdStudentProgram	MUP/MDes	MUP_MDes	12											
	gsdStudentProgram	MUP/MLA	MUP_MLA	13											
	gsdStudentProgram	Other	Other	14											
	gsdStudentProgram	PhD	PhD	15											
	gsdSemester	Fall 2013	Fall_2013	0											
	gsdSemester	Spring 2014	Spring_2014	1											
	gsdSemester	Fall 2014	Fall_2014	2											
	gsdSemester	Spring 2015	Spring_2015	3											
	gsdSemester	Fall 2015	Fall_2015	4											
	gsdSemester	Spring 2016	Spring_2016	5											
